YEAR, DOY, HOUR, YEAR_GMT, DOY_GMT, HOUR_GMT, Tair, Tair_f, RH, RH_f, Wind, Wind_f, Rainf, Rainf_f, PSurf, PSurf_f, PAR, PAR_f, LWdown, LWdown_f, SolarElevation
2011,1,12.000000,2011,1,18.000000,258.750000,0,84.900002,0,0.993000,0,0.000000,0,94800.003052,0,104.477615,0,263.836212,0,19.491047
2011,1,12.500000,2011,1,18.500000,258.690000,0,85.199997,0,0.935000,0,0.000000,0,94900.001526,0,74.595985,0,265.049896,0,19.224861
2011,1,13.000000,2011,1,19.000000,258.730000,0,85.199997,0,0.956000,0,0.000000,0,94900.001526,0,69.716934,0,264.680603,0,18.320360
2011,1,13.500000,2011,1,19.500000,258.870000,0,84.099998,0,1.071000,0,0.000000,0,94900.001526,0,74.122490,0,263.945190,0,16.802620
2011,1,14.000000,2011,1,20.000000,258.880000,0,84.099998,0,1.117000,0,0.000000,0,95000.000000,0,75.748840,0,262.750885,0,14.711124
2011,1,14.500000,2011,1,20.500000,258.350000,0,83.099998,0,0.976000,0,0.000000,0,95000.000000,0,46.330414,0,260.165009,0,12.095480
2011,1,15.000000,2011,1,21.000000,257.860000,0,84.599998,0,1.218000,0,0.000000,0,95099.998474,0,22.933609,0,255.736099,0,9.010902
2011,1,15.500000,2011,1,21.500000,257.910000,0,85.199997,0,1.214000,0,0.000000,0,95199.996948,0,22.696859,0,253.693405,0,5.514295
2011,1,16.000000,2011,1,22.000000,257.660000,0,84.800003,0,1.014000,0,0.000000,0,95300.003052,0,9.037571,0,251.616394,0,1.661364
2011,1,16.500000,2011,1,22.500000,257.450000,0,86.800003,0,0.957000,0,0.000000,0,95300.003052,0,3.706639,0,248.723602,0,-2.495170
2011,1,17.000000,2011,1,23.000000,257.580000,0,87.300003,0,1.129000,0,0.000000,0,95400.001526,0,0.000000,0,248.302094,0,-6.906361
2011,1,17.500000,2011,1,23.500000,257.760000,0,86.900002,0,0.972000,0,0.000000,0,95400.001526,0,0.000000,0,249.085007,0,-11.527069
2011,1,18.000000,2011,2,0.000000,257.650000,0,87.099998,0,1.077000,0,0.000000,0,95500.000000,0,0.000000,0,249.105698,0,-16.315416
2011,1,18.500000,2011,2,0.500000,257.190000,0,85.599998,0,1.061000,0,0.000000,0,95500.000000,0,0.000000,0,247.423004,0,-21.231785
2011,1,19.000000,2011,2,1.000000,256.500000,0,86.000000,0,0.717000,0,0.000000,0,95599.998474,0,0.000000,0,243.945801,0,-26.237408
2011,1,19.500000,2011,2,1.500000,255.760001,0,86.800003,0,0.842000,0,0.000000,0,95599.998474,0,0.000000,2,239.946594,0,-31.292450
2011,1,20.000000,2011,2,2.000000,255.400000,0,87.800003,0,0.829000,0,0.000000,0,95699.996948,0,0.000000,0,237.437302,0,-36.353371
2011,1,20.500000,2011,2,2.500000,254.470000,0,88.000000,0,0.528000,0,0.000000,0,95699.996948,0,0.000000,0,234.318298,0,-41.369148
2011,1,21.000000,2011,2,3.000000,253.760001,0,88.300003,0,0.404000,0,0.000000,0,95699.996948,0,0.000000,0,230.610397,0,-46.275627
2011,1,21.500000,2011,2,3.500000,254.300000,0,90.099998,0,0.663000,0,0.000000,0,95699.996948,0,0.000000,2,228.976303,0,-50.986961
2011,1,22.000000,2011,2,4.000000,255.090001,0,89.099998,0,0.789000,0,0.000000,0,95800.003052,0,0.000000,0,231.322601,0,-55.382912
2011,1,22.500000,2011,2,4.500000,255.289999,0,89.099998,0,0.880000,0,0.000000,0,95800.003052,0,0.000000,0,232.772797,0,-59.291828
2011,1,23.000000,2011,2,5.000000,255.020001,0,87.800003,0,0.716000,0,0.000000,0,95900.001526,0,0.000000,2,233.907104,0,-62.475121
2011,1,23.500000,2011,2,5.500000,254.220000,0,87.699997,0,0.490000,0,0.000000,0,95900.001526,0,0.000000,0,231.766098,0,-64.634964
2011,2,0.000000,2011,2,6.000000,254.039999,0,88.000000,0,0.593000,0,0.000000,0,95900.001526,0,0.000000,2,230.788605,0,-65.395981
2011,2,0.500000,2011,2,6.500000,254.140000,0,88.000000,0,0.654000,0,0.000000,0,95900.001526,0,0.000000,2,230.851395,0,-64.820099
2011,2,1.000000,2011,2,7.000000,254.130000,0,87.599998,0,0.566000,0,0.000000,0,96000.000000,0,0.000000,0,231.541702,0,-62.895016
2011,2,1.500000,2011,2,7.500000,254.140000,0,87.300003,0,0.886000,0,0.000000,0,96000.000000,0,0.000000,0,232.353394,0,-59.888489
2011,2,2.000000,2011,2,8.000000,253.949999,0,86.500000,0,0.668000,0,0.000000,0,96000.000000,0,0.000000,0,232.528107,0,-56.102711
2011,2,2.500000,2011,2,8.500000,253.440001,0,86.500000,0,0.640000,0,0.000000,0,96099.998474,0,0.000000,0,231.232407,0,-51.788830
2011,2,3.000000,2011,2,9.000000,253.470000,0,87.199997,0,0.575000,0,0.000000,0,96099.998474,0,0.000000,2,230.675095,0,-47.130196
2011,2,3.500000,2011,2,9.500000,253.500000,0,86.800003,0,0.555000,0,0.000000,0,96099.998474,0,0.000000,0,230.962006,0,-42.255543
2011,2,4.000000,2011,2,10.000000,253.170000,0,86.699997,0,0.502000,0,0.000000,0,96099.998474,0,0.000000,0,230.583496,0,-37.256294
2011,2,4.500000,2011,2,10.500000,252.459999,0,86.199997,0,0.411000,0,0.000000,0,96099.998474,0,0.000000,2,227.941696,0,-32.200119
2011,2,5.000000,2011,2,11.000000,251.359999,0,84.800003,0,0.459000,0,0.000000,0,96099.998474,0,0.000000,2,222.595901,0,-27.140156
2011,2,5.500000,2011,2,11.500000,249.400000,0,82.000000,0,0.276000,0,0.000000,0,96099.998474,0,0.000000,2,217.268997,0,-22.121134
2011,2,6.000000,2011,2,12.000000,247.580000,0,81.500000,0,0.253000,0,0.000000,0,96199.996948,0,0.000000,2,211.461304,0,-17.183439
2011,2,6.500000,2011,2,12.500000,246.350001,0,81.500000,0,0.272000,0,0.000000,0,96199.996948,0,0.000000,2,205.682205,0,-12.365941
2011,2,7.000000,2011,2,13.000000,245.660000,0,81.000000,0,0.231000,0,0.000000,0,96199.996948,0,0.000000,2,201.236298,0,-7.708028
2011,2,7.500000,2011,2,13.500000,244.750000,0,80.199997,0,0.176000,0,0.000000,0,96199.996948,0,5.570767,0,198.159897,0,-3.251116
2011,2,8.000000,2011,2,14.000000,244.130000,0,79.699997,0,0.178000,0,0.000000,0,96300.003052,0,6.964488,0,195.005997,0,0.960274
2011,2,8.500000,2011,2,14.500000,244.199999,0,80.599998,0,0.183000,0,0.000000,0,96300.003052,0,14.626865,0,194.215393,0,4.877865
2011,2,9.000000,2011,2,15.000000,246.940001,0,85.699997,0,0.296000,0,0.000000,0,96300.003052,0,42.027794,0,206.811295,0,8.449529
2011,2,9.500000,2011,2,15.500000,251.380000,0,85.000000,0,0.401000,0,0.000000,0,96300.003052,0,83.170357,0,223.584702,0,11.619912
2011,2,10.000000,2011,2,16.000000,254.209999,0,78.680000,0,0.554000,0,0.000000,0,96300.003052,0,80.782295,0,232.168701,0,14.332016
2011,2,10.500000,2011,2,16.500000,255.800000,0,76.750000,0,0.381000,0,0.000000,0,96300.003052,0,113.638702,0,237.716797,0,16.529877
2011,2,11.000000,2011,2,17.000000,257.280000,0,72.980003,0,0.588000,0,0.000000,0,96300.003052,0,117.138451,0,244.746002,0,18.162323
2011,2,11.500000,2011,2,17.500000,258.280000,0,70.720001,0,0.562000,0,0.000000,0,96300.003052,0,132.578491,0,250.332901,0,19.187454
2011,2,12.000000,2011,2,18.000000,259.790000,0,67.660004,0,0.587000,0,0.000000,0,96300.003052,0,132.784348,0,260.266693,0,19.577055
2011,2,12.500000,2011,2,18.500000,260.810000,0,65.800003,0,0.619000,0,0.000000,0,96300.003052,0,126.505409,0,268.315002,0,19.319992
2011,2,13.000000,2011,2,19.000000,261.290000,0,65.650002,0,0.519000,0,0.000000,0,96199.996948,0,125.064331,0,273.156891,0,18.423639
2011,2,13.500000,2011,2,19.500000,261.730000,0,63.849998,0,0.595000,0,0.000000,0,96199.996948,0,104.477615,0,276.352386,0,16.912924
2011,2,14.000000,2011,2,20.000000,261.500000,0,66.599998,0,0.441000,0,0.000000,0,96199.996948,0,82.861557,0,270.915100,0,14.827277
2011,2,14.500000,2011,2,20.500000,260.670000,0,73.160004,0,0.352000,0,0.000000,0,96199.996948,0,50.005150,0,262.413391,0,12.216345
2011,2,15.000000,2011,2,21.000000,258.530000,0,80.500000,0,0.264000,0,0.000000,0,96199.996948,0,20.844055,0,253.306702,0,9.135443
2011,2,15.500000,2011,2,21.500000,256.240000,0,85.000000,0,0.215000,0,0.000000,0,96300.003052,0,14.359238,0,245.151596,0,5.641614
2011,2,16.000000,2011,2,22.000000,254.480000,0,85.599998,0,0.218000,0,0.000000,0,96300.003052,0,6.950077,0,236.879501,0,1.790713
2011,2,16.500000,2011,2,22.500000,252.320000,0,84.500000,0,0.075000,0,0.000000,0,96300.003052,0,3.939269,0,228.349396,0,-2.364390
2011,2,17.000000,2011,2,23.000000,249.959999,0,83.099998,0,0.112000,0,0.000000,0,96400.001526,0,0.000000,2,220.195496,0,-6.774614
2011,2,17.500000,2011,2,23.500000,248.119999,0,81.900002,0,0.122000,0,0.000000,0,96400.001526,0,0.000000,2,212.770096,0,-11.394703
2011,2,18.000000,2011,3,0.000000,246.640000,0,81.199997,0,0.118000,0,0.000000,0,96400.001526,0,0.000000,2,207.690002,0,-16.182680
2011,2,18.500000,2011,3,0.500000,245.440001,0,80.300003,0,0.102000,0,0.000000,0,96500.000000,0,0.000000,2,202.733200,0,-21.098845
2011,2,19.000000,2011,3,1.000000,244.449999,0,79.769997,0,0.097000,0,0.000000,0,96500.000000,0,0.000000,2,198.138306,0,-26.104372
2011,2,19.500000,2011,3,1.500000,243.650000,0,79.190002,0,0.120000,0,0.000000,0,96500.000000,0,0.000000,2,195.292007,0,-31.159382
2011,2,20.000000,2011,3,2.000000,242.980000,0,78.599998,0,0.124000,0,0.000000,0,96500.000000,0,0.000000,2,192.348801,0,-36.220322
2011,2,20.500000,2011,3,2.500000,242.240000,0,77.870003,0,0.069000,0,0.000000,0,96500.000000,0,0.000000,2,190.326202,0,-41.236198
2011,2,21.000000,2011,3,3.000000,241.760001,0,77.519997,0,0.135000,0,0.000000,0,96500.000000,0,0.000000,2,188.115997,0,-46.142963
2011,2,21.500000,2011,3,3.500000,241.150000,0,77.139999,0,0.086000,0,0.000000,0,96500.000000,0,0.000000,2,185.606400,0,-50.855019
2011,2,22.000000,2011,3,4.000000,240.740000,0,76.570000,0,0.155000,0,0.000000,0,96500.000000,0,0.000000,2,184.378006,0,-55.252632
2011,2,22.500000,2011,3,4.500000,240.269999,0,75.760002,0,0.159000,0,0.000000,0,96500.000000,0,0.000000,2,183.548599,0,-59.165112
2011,2,23.000000,2011,3,5.000000,239.859999,0,75.480003,0,0.135000,0,0.000000,0,96599.998474,0,0.000000,2,181.850998,0,-62.355419
2011,2,23.500000,2011,3,5.500000,239.499998,0,75.070000,0,0.106000,0,0.000000,0,96599.998474,0,0.000000,2,179.747299,0,-64.527588
2011,3,0.000000,2011,3,6.000000,239.010001,0,74.250000,0,0.159000,0,0.000000,0,96599.998474,0,0.000000,2,179.524994,0,-65.299164
2011,3,0.500000,2011,3,6.500000,238.640002,0,73.900002,0,0.164000,0,0.000000,0,96599.998474,0,0.000000,2,178.390305,0,-64.745590
2011,3,1.000000,2011,3,7.000000,238.350001,0,73.730003,0,0.136000,0,0.000000,0,96599.998474,0,0.000000,2,176.932007,0,-62.843128
2011,3,1.500000,2011,3,7.500000,237.990000,0,73.199997,0,0.141000,0,0.000000,0,96500.000000,0,0.000000,2,176.354797,0,-59.856071
2011,3,2.000000,2011,3,8.000000,237.780001,0,73.489998,0,0.173000,0,0.000000,0,96500.000000,0,0.000000,2,176.298904,0,-56.085320
2011,3,2.500000,2011,3,8.500000,237.769999,0,73.279999,0,0.177000,0,0.000000,0,96599.998474,0,0.000000,2,176.490005,0,-51.782257
2011,3,3.000000,2011,3,9.000000,237.310000,0,72.239998,0,0.146000,0,0.000000,0,96599.998474,0,0.000000,2,175.534607,0,-47.130989
2011,3,3.500000,2011,3,9.500000,237.089999,0,72.779999,0,0.132000,0,0.000000,0,96599.998474,0,0.000000,2,174.721802,0,-42.261002
2011,3,4.000000,2011,3,10.000000,236.880000,0,72.129997,0,0.153000,0,0.000000,0,96599.998474,0,0.000000,2,174.108200,0,-37.264301
2011,3,4.500000,2011,3,10.500000,236.690001,0,71.720001,0,0.135000,0,0.000000,0,96599.998474,0,0.000000,2,173.617798,0,-32.208977
2011,3,5.000000,2011,3,11.000000,236.530001,0,71.620003,0,0.133000,0,0.000000,0,96599.998474,0,0.000000,2,172.665604,0,-27.148462
2011,3,5.500000,2011,3,11.500000,236.330000,0,71.470001,0,0.164000,0,0.000000,0,96599.998474,0,0.000000,2,170.288406,0,-22.127680
2011,3,6.000000,2011,3,12.000000,236.199999,0,71.089996,0,0.174000,0,0.000000,0,96599.998474,0,0.000000,2,169.550201,0,-17.187136
2011,3,6.500000,2011,3,12.500000,235.990000,0,70.790001,0,0.119000,0,0.000000,0,96599.998474,0,0.000000,2,169.085205,0,-12.365778
2011,3,7.000000,2011,3,13.000000,235.810000,0,70.959999,0,0.121000,0,0.000000,0,96599.998474,0,0.000000,2,168.035004,0,-7.703037
2011,3,7.500000,2011,3,13.500000,235.730002,0,70.800003,0,0.159000,0,0.000000,0,96599.998474,0,3.488420,0,167.929993,0,-3.240351
2011,3,8.000000,2011,3,14.000000,235.980002,0,71.529999,0,0.167000,0,0.000000,0,96599.998474,0,6.975811,0,168.927704,0,0.977739
2011,3,8.500000,2011,3,14.500000,236.580000,0,71.519997,0,0.156000,0,0.000000,0,96599.998474,0,18.600103,0,170.809906,0,4.902936
2011,3,9.000000,2011,3,15.000000,239.409998,0,75.150002,0,0.229000,0,0.000000,0,96599.998474,0,37.436951,0,181.250305,0,8.483061
2011,3,9.500000,2011,3,15.500000,242.930001,0,76.699997,0,0.146000,0,0.000000,0,96599.998474,0,46.731861,0,192.478302,0,11.662677
2011,3,10.000000,2011,3,16.000000,246.430001,0,78.099998,0,0.240000,0,0.000000,0,96699.996948,0,62.285126,0,204.670807,0,14.384645
2011,3,10.500000,2011,3,16.500000,249.170000,0,77.010002,0,0.224000,0,0.000000,0,96699.996948,0,69.459602,0,214.884293,0,16.592798
2011,3,11.000000,2011,3,17.000000,251.020001,0,75.809998,0,0.308000,0,0.000000,0,96599.998474,0,73.607826,0,223.569901,0,18.235701
2011,3,11.500000,2011,3,17.500000,253.190001,0,78.570000,0,0.381000,0,0.000000,0,96599.998474,0,72.660828,0,233.052795,0,19.271130
2011,3,12.000000,2011,3,18.000000,255.039999,0,78.019997,0,0.559000,0,0.000000,0,96500.000000,0,103.242409,0,242.424103,0,19.670538
2011,3,12.500000,2011,3,18.500000,256.150000,0,75.320000,0,0.544000,0,0.000000,0,96500.000000,0,95.110657,0,250.875793,0,19.422487
2011,3,13.000000,2011,3,19.000000,257.290000,0,75.180000,0,0.444000,0,0.000000,0,96500.000000,0,87.390633,0,255.793396,0,18.534113
2011,3,13.500000,2011,3,19.500000,258.300000,0,74.849998,0,0.448000,0,0.000000,0,96500.000000,0,76.737007,0,259.843201,0,17.030197
2011,3,14.000000,2011,3,20.000000,258.200000,0,74.849998,0,0.478000,0,0.000000,0,96400.001526,0,69.068451,0,260.436615,0,14.950137
2011,3,14.500000,2011,3,20.500000,258.610000,0,73.889999,0,0.368000,0,0.000000,0,96400.001526,0,62.573341,0,258.966888,0,12.343629
2011,3,15.000000,2011,3,21.000000,258.540000,0,75.000000,0,0.300000,0,0.000000,0,96400.001526,0,47.040661,0,258.275085,0,9.266103
2011,3,15.500000,2011,3,21.500000,258.260000,0,78.889999,0,0.245000,0,0.000000,0,96400.001526,0,28.275862,0,255.369904,0,5.774752
2011,3,16.000000,2011,3,22.000000,257.000000,0,82.199997,0,0.119000,0,0.000000,0,96400.001526,0,10.200721,0,249.809998,0,1.925593
2011,3,16.500000,2011,3,22.500000,254.550000,0,82.199997,0,0.056000,0,0.000000,0,96400.001526,0,5.098302,0,241.205902,0,-2.228348
2011,3,17.000000,2011,3,23.000000,252.119999,0,82.500000,0,0.064000,0,0.000000,0,96400.001526,0,0.000000,2,232.200104,0,-6.637849
2011,3,17.500000,2011,3,23.500000,250.369999,0,83.199997,0,0.116000,0,0.000000,0,96400.001526,0,0.000000,2,224.586197,0,-11.257532
2011,3,18.000000,2011,4,0.000000,249.449999,0,83.900002,0,0.081000,0,0.000000,0,96400.001526,0,0.000000,2,219.026596,0,-16.045313
2011,3,18.500000,2011,4,0.500000,248.410000,0,82.199997,0,0.075000,0,0.000000,0,96400.001526,0,0.000000,2,215.219101,0,-20.961412
2011,3,19.000000,2011,4,1.000000,247.660000,0,82.900002,0,0.071000,0,0.000000,0,96400.001526,0,0.000000,2,211.736298,0,-25.966932
2011,3,19.500000,2011,4,1.500000,246.810000,0,80.699997,0,0.093000,0,0.000000,0,96400.001526,0,0.000000,2,208.229706,0,-31.021950
2011,3,20.000000,2011,4,2.000000,245.430001,0,78.919998,0,0.089000,0,0.000000,0,96400.001526,0,0.000000,2,203.856705,0,-36.082886
2011,3,20.500000,2011,4,2.500000,243.940001,0,77.709999,0,0.105000,0,0.000000,0,96400.001526,0,0.000000,2,198.449707,0,-41.098766
2011,3,21.000000,2011,4,3.000000,242.699999,0,77.080002,0,0.104000,0,0.000000,0,96400.001526,0,0.000000,2,194.115295,0,-46.005630
2011,3,21.500000,2011,4,3.500000,241.690001,0,76.430000,0,0.111000,0,0.000000,0,96400.001526,0,0.000000,2,190.463699,0,-50.718113
2011,3,22.000000,2011,4,4.000000,240.850001,0,76.120003,0,0.130000,0,0.000000,0,96400.001526,0,0.000000,2,186.697998,0,-55.116974
2011,3,22.500000,2011,4,4.500000,240.380000,0,75.989998,0,0.102000,0,0.000000,0,96400.001526,0,0.000000,2,184.013000,0,-59.032459
2011,3,23.000000,2011,4,5.000000,240.039999,0,75.680000,0,0.161000,0,0.000000,0,96400.001526,0,0.000000,2,183.158997,0,-62.229107
2011,3,23.500000,2011,4,5.500000,239.810000,0,75.550003,0,0.209000,0,0.000000,0,96400.001526,0,0.000000,2,180.977600,0,-64.412895
2011,4,0.000000,2011,4,6.000000,239.990000,0,76.230003,0,0.141000,0,0.000000,0,96300.003052,0,0.000000,2,180.853302,0,-65.194534
2011,4,0.500000,2011,4,6.500000,240.199999,0,76.250000,0,0.186000,0,0.000000,0,96300.003052,0,0.000000,2,182.058502,0,-64.663025
2011,4,1.000000,2011,4,7.000000,240.269999,0,75.500000,0,0.205000,0,0.000000,0,96300.003052,0,0.000000,2,183.000000,0,-62.783306
2011,4,1.500000,2011,4,7.500000,239.920000,0,75.180000,0,0.178000,0,0.000000,0,96300.003052,0,0.000000,2,182.389099,0,-59.816055
2011,4,2.000000,2011,4,8.000000,239.780001,0,74.790001,0,0.122000,0,0.000000,0,96300.003052,0,0.000000,2,182.345505,0,-56.060730
2011,4,2.500000,2011,4,8.500000,239.339999,0,74.290001,0,0.103000,0,0.000000,0,96300.003052,0,0.000000,2,181.413803,0,-51.768848
2011,4,3.000000,2011,4,9.000000,238.980002,0,74.010002,0,0.096000,0,0.000000,0,96300.003052,0,0.000000,2,179.806000,0,-47.125240
2011,4,3.500000,2011,4,9.500000,238.870001,0,74.400002,0,0.139000,0,0.000000,0,96300.003052,0,0.000000,2,178.552505,0,-42.260124
2011,4,4.000000,2011,4,10.000000,238.880000,0,74.459999,0,0.150000,0,0.000000,0,96300.003052,0,0.000000,2,178.858597,0,-37.266109
2011,4,4.500000,2011,4,10.500000,239.920000,0,77.629997,0,0.154000,0,0.000000,0,96199.996948,0,0.000000,2,180.962204,0,-32.211712
2011,4,5.000000,2011,4,11.000000,242.160000,0,80.500000,0,0.187000,0,0.000000,0,96199.996948,0,0.000000,2,185.605698,0,-27.150667
2011,4,5.500000,2011,4,11.500000,243.330000,0,79.440002,0,0.266000,0,0.000000,0,96199.996948,0,0.000000,2,190.204102,0,-22.128098
2011,4,6.000000,2011,4,12.000000,244.480000,0,81.099998,0,0.217000,0,0.000000,0,96199.996948,0,0.000000,2,195.508804,0,-17.184645
2011,4,6.500000,2011,4,12.500000,245.670000,0,82.400002,0,0.284000,0,0.000000,0,96199.996948,0,0.000000,2,198.933594,0,-12.359335
2011,4,7.000000,2011,4,13.000000,247.150000,0,84.000000,0,0.224000,0,0.000000,0,96199.996948,0,0.000000,2,203.346802,0,-7.691647
2011,4,7.500000,2011,4,13.500000,248.529999,0,85.400002,0,0.243000,0,0.000000,0,96199.996948,0,4.180134,0,208.252197,0,-3.223048
2011,4,8.000000,2011,4,14.000000,250.289999,0,87.000000,0,0.328000,0,0.000000,0,96199.996948,0,6.964488,0,213.867798,0,1.001899
2011,4,8.500000,2011,4,14.500000,251.869999,0,87.099998,0,0.266000,0,0.000000,0,96199.996948,0,40.380856,0,225.022598,0,4.934863
2011,4,9.000000,2011,4,15.000000,252.859999,0,85.400002,0,0.432000,0,0.000000,0,96300.003052,0,91.199173,0,229.261093,0,8.523614
2011,4,9.500000,2011,4,15.500000,253.510001,0,84.199997,0,0.547000,0,0.000000,0,96199.996948,0,158.414810,0,230.697693,0,11.712620
2011,4,10.000000,2011,4,16.000000,254.609999,0,81.800003,0,0.725000,0,0.000000,0,96300.003052,0,262.583649,0,234.476593,0,14.444589
2011,4,10.500000,2011,4,16.500000,255.510001,0,78.959999,0,0.700000,0,0.000000,0,96300.003052,0,373.854889,0,235.566605,0,16.663141
2011,4,11.000000,2011,4,17.000000,256.140000,0,78.449997,0,0.641000,0,0.000000,0,96300.003052,0,362.635101,0,241.476501,0,18.316559
2011,4,11.500000,2011,4,17.500000,258.050000,0,71.879997,0,0.696000,0,0.000000,0,96300.003052,0,614.204834,0,241.518707,0,19.362291
2011,4,12.000000,2011,4,18.000000,258.310000,0,71.730003,0,0.644000,0,0.000000,0,96199.996948,0,527.843506,0,243.933197,0,19.771454
2011,4,12.500000,2011,4,18.500000,259.400000,0,69.400002,0,0.567000,0,0.000000,0,96199.996948,0,638.497131,0,247.175003,0,19.532299
2011,4,13.000000,2011,4,19.000000,259.560000,0,69.820000,0,0.618000,0,0.000000,0,96199.996948,0,453.010803,0,254.147903,0,18.651724
2011,4,13.500000,2011,4,19.500000,260.230000,0,68.040001,0,0.573000,0,0.000000,0,96099.998474,0,541.430786,0,246.719193,0,17.154381
2011,4,14.000000,2011,4,20.000000,259.820000,0,70.470001,0,0.480000,0,0.000000,0,96099.998474,0,458.980957,0,237.371704,0,15.079639
2011,4,14.500000,2011,4,20.500000,259.280000,0,72.529999,0,0.482000,0,0.000000,0,96099.998474,0,257.334015,0,230.932007,0,12.477262
2011,4,15.000000,2011,4,21.000000,257.780000,0,78.949997,0,0.365000,0,0.000000,0,96199.996948,0,100.977867,0,226.314407,0,9.402807
2011,4,15.500000,2011,4,21.500000,256.209999,0,82.699997,0,0.254000,0,0.000000,0,96199.996948,0,56.057640,0,223.046600,0,5.913632
2011,4,16.000000,2011,4,22.000000,254.209999,0,84.000000,0,0.162000,0,0.000000,0,96199.996948,0,28.265568,0,217.752808,0,2.065923
2011,4,16.500000,2011,4,22.500000,252.209999,0,84.699997,0,0.087000,0,0.000000,0,96199.996948,0,6.721565,0,211.598007,0,-2.087128
2011,4,17.000000,2011,4,23.000000,250.250000,0,83.400002,0,0.091000,0,0.000000,0,96199.996948,0,0.000000,2,205.689804,0,-6.496151
2011,4,17.500000,2011,4,23.500000,248.760001,0,83.400002,0,0.084000,0,0.000000,0,96199.996948,0,0.000000,2,200.983597,0,-11.115642
